path,verb_fqn,flavour,role_guard_any_of,audit_class,crud_operation,metadata_side_effects,three_axis_baseline
rust/config/verbs/collateral-management.yaml,collateral-management.suspend,discretionary,"compliance_officer,senior_compliance,mlro",collateral_management_suspend,,state_write,requires_confirmation
rust/config/verbs/collateral-management.yaml,collateral-management.reactivate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/collateral-management.yaml,collateral-management.terminate,discretionary,"compliance_officer,senior_compliance,mlro",collateral_management_terminate,,state_write,requires_explicit_authorisation
rust/config/verbs/constellation.yaml,constellation.hydrate,attribute_mutating,,,,facts_only,benign
rust/config/verbs/constellation.yaml,constellation.summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/contract-pack.yaml,contract-pack.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/contract-pack.yaml,contract-pack.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract-pack.yaml,contract-pack.add-template,instance_adding,,,,state_write,reviewable
rust/config/verbs/contract.yaml,contract.create,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/contract.yaml,contract.get,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract.yaml,contract.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract.yaml,contract.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/contract.yaml,contract.terminate,discretionary,"compliance_officer,senior_compliance,mlro",contract_terminate,update,state_write,requires_confirmation
rust/config/verbs/contract.yaml,contract.add-product,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/contract.yaml,contract.remove-product,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/contract.yaml,contract.list-products,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract.yaml,contract.create-rate-card,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/contract.yaml,contract.list-rate-cards,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract.yaml,contract.subscribe,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/contract.yaml,contract.unsubscribe,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/contract.yaml,contract.list-subscriptions,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/contract.yaml,contract.for-client,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/control.yaml,control.add,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/control.yaml,control.end,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/control.yaml,control.list-controllers,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/control.yaml,control.list-controlled,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/control.yaml,control.analyze,attribute_mutating,,,,facts_only,benign
rust/config/verbs/control.yaml,control.build-graph,attribute_mutating,,,,state_write,benign
rust/config/verbs/control.yaml,control.identify-ubos,attribute_mutating,,,,state_write,benign
rust/config/verbs/control.yaml,control.show-board-controller,attribute_mutating,,,,facts_only,benign
rust/config/verbs/control.yaml,control.recompute-board-controller,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/control.yaml,control.set-board-controller,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/control.yaml,control.clear-board-controller-override,discretionary,"senior_compliance,mlro,executive,board",control_clear_board_controller_override,,state_write,requires_confirmation
rust/config/verbs/control.yaml,control.import-psc-register,instance_adding,,,,state_write,benign
rust/config/verbs/control.yaml,control.compute-controllers,attribute_mutating,,,,state_write,benign
rust/config/verbs/control.yaml,control.import-gleif-control,instance_adding,,,,state_write,benign
rust/config/verbs/corporate-action-event.yaml,corporate-action-event.attach,instance_adding,,,,state_write,benign
rust/config/verbs/corporate-action-event.yaml,corporate-action-event.elect,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.list-universe,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.list-ssis,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.list-booking-rules,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.list-agent-overrides,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.derive-required-coverage,attribute_mutating,,,,facts_only,reviewable
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.validate-booking-coverage,attribute_mutating,,,,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.lookup-ssi,attribute_mutating,,,,facts_only,benign
rust/config/verbs/custody/cbu-custody.yaml,cbu-custody.setup-ssi,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/custody/corporate-action.yaml,corporate-action.define-event-type,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/corporate-action.yaml,corporate-action.list-event-types,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/corporate-action.yaml,corporate-action.set-preferences,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/corporate-action.yaml,corporate-action.list-preferences,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/corporate-action.yaml,corporate-action.remove-preference,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/corporate-action.yaml,corporate-action.set-instruction-window,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/corporate-action.yaml,corporate-action.list-instruction-windows,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/corporate-action.yaml,corporate-action.link-ca-ssi,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/corporate-action.yaml,corporate-action.list-ca-ssi-mappings,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/entity-settlement.yaml,entity-settlement.set-identity,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/entity-settlement.yaml,entity-settlement.add-ssi,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/entity-settlement.yaml,entity-settlement.remove-ssi,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.define-message-type,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.list-message-types,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.create-template,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.read-template,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.list-templates,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.list-assignments,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/instruction-profile.yaml,instruction-profile.list-field-overrides,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/isda.yaml,isda.create,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/isda.yaml,isda.add-coverage,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/isda.yaml,isda.add-csa,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/isda.yaml,isda.remove-coverage,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/isda.yaml,isda.remove-csa,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/isda.yaml,isda.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.define-location,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.list-locations,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.create-chain,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.list-chains,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.deactivate-chain,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.add-hop,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.list-hops,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.remove-hop,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.set-location-preference,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.list-location-preferences,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.set-cross-border,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.list-cross-border,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.deactivate-cross-border,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.request-review,discretionary,"compliance_officer,senior_compliance,mlro",settlement_chain_request_review,,state_write,reviewable
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.enter-parallel-run,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.go-live,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.abort-parallel-run,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.suspend,discretionary,"compliance_officer,senior_compliance,mlro",settlement_chain_suspend,,state_write,requires_confirmation
rust/config/verbs/custody/settlement-chain.yaml,settlement-chain.reactivate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/tax-config.yaml,tax-config.define-jurisdiction,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/tax-config.yaml,tax-config.list-jurisdictions,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/tax-config.yaml,tax-config.set-treaty-rate,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/tax-config.yaml,tax-config.list-treaty-rates,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/tax-config.yaml,tax-config.set-tax-status,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/tax-config.yaml,tax-config.list-tax-status,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/tax-config.yaml,tax-config.set-reclaim-config,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/tax-config.yaml,tax-config.list-reclaim-configs,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/tax-config.yaml,tax-config.deactivate-reclaim,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/custody/tax-config.yaml,tax-config.set-reporting,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/tax-config.yaml,tax-config.list-reporting,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.define-gateway,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.read-gateway,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.list-gateways,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.enable-gateway,attribute_mutating,,,upsert,state_write,requires_confirmation
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.activate-gateway,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.suspend-gateway,discretionary,"compliance_officer,senior_compliance,mlro",trade_gateway_suspend_gateway,update,state_write,reviewable
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.list-cbu-gateways,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.add-routing-rule,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.list-routing-rules,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.remove-routing-rule,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.set-fallback,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.list-fallbacks,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.reactivate-gateway,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/custody/trade-gateway.yaml,trade-gateway.retire-gateway,discretionary,"compliance_admin,senior_compliance,mlro",trade_gateway_retire_gateway,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.search,attribute_mutating,,,,facts_only,benign
rust/config/verbs/deal.yaml,deal.update,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-status,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.cancel,discretionary,"compliance_admin,senior_compliance,mlro",deal_cancel,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.add-participant,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.remove-participant,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.list-participants,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.add-product,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-product-status,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.remove-product,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.list-products,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.add-contract,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.remove-contract,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.list-contracts,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.create-rate-card,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.add-rate-card-line,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-rate-card-line,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.remove-rate-card-line,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.list-rate-card-lines,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.propose-rate-card,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.counter-rate-card,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.agree-rate-card,discretionary,"compliance_admin,senior_compliance,mlro",deal_agree_rate_card,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.list-rate-cards,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.list-active-rate-cards,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.list-rate-card-history,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.add-sla,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.remove-sla,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.list-slas,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.add-document,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-document-status,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.list-documents,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.add-ubo-assessment,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-ubo-assessment,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.request-onboarding,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.request-onboarding-batch,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.update-onboarding-status,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.list-onboarding-requests,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.read-summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/deal.yaml,deal.read-timeline,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/deal.yaml,deal.submit-for-bac,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.bac-approve,discretionary,"compliance_officer,senior_compliance,mlro",deal_bac_approve,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.bac-reject,discretionary,"compliance_officer,senior_compliance,mlro",deal_bac_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.update-kyc-clearance,attribute_mutating,,,,state_write,benign
rust/config/verbs/deal.yaml,deal.submit-for-pricing-approval,discretionary,"compliance_admin,senior_compliance,mlro",deal_submit_for_pricing_approval,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.pricing-approve,discretionary,"compliance_officer,senior_compliance,mlro",deal_pricing_approve,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.pricing-reject,discretionary,"compliance_officer,senior_compliance,mlro",deal_pricing_reject,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.mark-lost,discretionary,"compliance_admin,senior_compliance,mlro",deal_mark_lost,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.mark-withdrawn,discretionary,"compliance_admin,senior_compliance,mlro",deal_mark_withdrawn,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.reject,discretionary,"compliance_officer,senior_compliance,mlro",deal_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.suspend,discretionary,"compliance_officer,senior_compliance,mlro",deal_suspend,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.reinstate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.begin-winding-down,discretionary,"compliance_admin,senior_compliance,mlro",deal_begin_winding_down,,state_write,requires_explicit_authorisation
rust/config/verbs/deal.yaml,deal.start-sla-remediation,instance_adding,,,,state_write,reviewable
rust/config/verbs/deal.yaml,deal.resolve-sla-breach,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/deal.yaml,deal.waive-sla-breach,discretionary,"compliance_admin,senior_compliance,mlro",deal_waive_sla_breach,,state_write,requires_explicit_authorisation
rust/config/verbs/delegation.yaml,delegation.add,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/delegation.yaml,delegation.end,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/delegation.yaml,delegation.list-delegates,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/delegation.yaml,delegation.list-delegations-received,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/delivery.yaml,delivery.record,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/delivery.yaml,delivery.complete,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/delivery.yaml,delivery.fail,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/delivery.yaml,delivery.start,instance_adding,,,,state_write,reviewable
rust/config/verbs/delivery.yaml,delivery.cancel,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/discovery.yaml,discovery.search-entities,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.entity-context,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.entity-relationships,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.cascade-research,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.available-actions,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.verb-detail,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.valid-transitions,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.graph-walk,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.inspect-data,attribute_mutating,,,,facts_only,benign
rust/config/verbs/discovery.yaml,discovery.search-data,attribute_mutating,,,,facts_only,benign
rust/config/verbs/docs-bundle.yaml,docs-bundle.apply,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/docs-bundle.yaml,docs-bundle.list-applied,attribute_mutating,,,,facts_only,benign
rust/config/verbs/docs-bundle.yaml,docs-bundle.list-available,attribute_mutating,,,,facts_only,benign
rust/config/verbs/document.yaml,document.solicit,instance_adding,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.solicit-batch,instance_adding,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.create-request,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/document.yaml,document.mark-requested,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/document.yaml,document.mark-received,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/document.yaml,document.verify-request,attribute_mutating,,,update,state_write,benign
rust/config/verbs/document.yaml,document.reject-request,discretionary,"compliance_officer,senior_compliance,mlro",document_reject_request,update,state_write,requires_explicit_authorisation
rust/config/verbs/document.yaml,document.waive-request,discretionary,"compliance_admin,senior_compliance,mlro",document_waive_request,update,state_write,requires_confirmation
rust/config/verbs/document.yaml,document.list-requests-by-workstream,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/document.yaml,document.catalog,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.extract,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.create,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/document.yaml,document.upload-version,instance_adding,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.verify,attribute_mutating,,,,state_write,benign
rust/config/verbs/document.yaml,document.reject,discretionary,"compliance_officer,senior_compliance,mlro",document_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/document.yaml,document.start-qa,instance_adding,,,update,state_write,reviewable
rust/config/verbs/document.yaml,document.get,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/document.yaml,document.list-versions,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/document.yaml,document.for-entity,attribute_mutating,,,select,facts_only,reviewable
rust/config/verbs/document.yaml,document.missing-for-entity,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/document.yaml,document.compute-requirements,attribute_mutating,,,,facts_only,benign
rust/config/verbs/edge.yaml,edge.upsert,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/entity.yaml,entity.create,instance_adding,,,entity_create,state_write,reviewable
rust/config/verbs/entity.yaml,entity.ensure,instance_adding,,,entity_upsert,state_write,reviewable
rust/config/verbs/entity.yaml,entity.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/entity.yaml,entity.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/entity.yaml,entity.delete,discretionary,"compliance_admin,senior_compliance,mlro",entity_delete,delete,state_write,requires_explicit_authorisation
rust/config/verbs/entity.yaml,entity.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/entity.yaml,entity.query,attribute_mutating,,,,facts_only,benign
rust/config/verbs/entity.yaml,entity.ghost,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/entity.yaml,entity.identify,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/entity.yaml,entity.verify,attribute_mutating,,,update,state_write,benign
rust/config/verbs/entity.yaml,entity.list-ghosts,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/entity.yaml,entity.ensure-or-placeholder,instance_adding,,,,state_write,reviewable
rust/config/verbs/entity.yaml,entity.resolve-placeholder,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/entity.yaml,entity.list-placeholders,attribute_mutating,,,,facts_only,benign
rust/config/verbs/entity.yaml,entity.placeholder-summary,attribute_mutating,,,,state_write,benign
rust/config/verbs/fund.yaml,fund.create,instance_adding,,,entity_create,state_write,reviewable
rust/config/verbs/fund.yaml,fund.ensure,instance_adding,,,entity_upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.link-feeder,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.add-to-umbrella,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.add-share-class,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.list-subfunds,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.list-share-classes,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.list-feeders,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.upsert-vehicle,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.read-vehicle,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/fund.yaml,fund.delete-vehicle,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/fund.yaml,fund.list-by-manager,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.list-by-vehicle-type,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.upsert-compartment,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.read-compartment,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/fund.yaml,fund.delete-compartment,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/fund.yaml,fund.list-compartments-by-umbrella,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.add-investment,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/fund.yaml,fund.update-investment,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/fund.yaml,fund.end-investment,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/fund.yaml,fund.list-investments,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/fund.yaml,fund.list-investors,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/gleif.yaml,gleif.enrich,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/gleif.yaml,gleif.search,attribute_mutating,,,,facts_only,benign
rust/config/verbs/gleif.yaml,gleif.import-tree,instance_adding,,,,state_write,reviewable
rust/config/verbs/gleif.yaml,gleif.import-managed-funds,instance_adding,,,,state_write,reviewable
rust/config/verbs/gleif.yaml,gleif.refresh,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/gleif.yaml,gleif.trace-ownership,attribute_mutating,,,,facts_only,benign
rust/config/verbs/gleif.yaml,gleif.resolve-successor,attribute_mutating,,,,state_write,benign
rust/config/verbs/gleif.yaml,gleif.lookup,attribute_mutating,,,,facts_only,benign
rust/config/verbs/gleif.yaml,gleif.import-to-client-group,instance_adding,,,,state_write,reviewable
rust/config/verbs/graph.yaml,graph.view,attribute_mutating,,,,facts_only,benign
rust/config/verbs/graph.yaml,graph.focus,attribute_mutating,,,,state_write,benign
rust/config/verbs/graph.yaml,graph.filter,attribute_mutating,,,,state_write,benign
rust/config/verbs/graph.yaml,graph.group-by,attribute_mutating,,,,state_write,benign
rust/config/verbs/graph.yaml,graph.path,attribute_mutating,,,,state_write,benign
rust/config/verbs/graph.yaml,graph.find-connected,attribute_mutating,,,,facts_only,benign
rust/config/verbs/graph.yaml,graph.ancestors,attribute_mutating,,,,state_write,benign
